t,i,x_t,z_it,num_firms,entered
4,20,0.22205533471025632,3.158772420951437,3,0
4,21,0.22205533471025632,-0.27933514033746076,3,0
4,22,0.22205533471025632,-1.398404035843571,3,0
4,23,0.22205533471025632,-0.4944652831586442,3,0
4,24,0.22205533471025632,0.32603426825202025,3,0
4,25,0.22205533471025632,2.9133012461268892,3,0
4,26,0.22205533471025632,-0.7163763770178782,3,0
4,27,0.22205533471025632,-2.0450240084714095,3,0
4,28,0.22205533471025632,1.2794569959226396,3,0
4,29,0.22205533471025632,3.6902448922360858,3,1
4,30,0.22205533471025632,0.382126886988766,3,0
5,1,-0.7758675454293679,-0.047999537627524055,1,0
5,2,-0.7758675454293679,-3.3532758195809635,1,0
5,3,-0.7758675454293679,-1.5290262136186075,1,0
5,4,-0.7758675454293679,3.1599220542210795,1,1
5,5,-0.7758675454293679,-1.5158636016743354,1,0
5,6,-0.7758675454293679,-1.6833997782557673,1,0
5,7,-0.7758675454293679,0.14217826346072351,1,0
5,8,-0.7758675454293679,-0.5126552735020004,1,0
5,9,-0.7758675454293679,-2.3991084634083144,1,0
5,10,-0.7758675454293679,0.8581199645903718,1,0
5,11,-0.7758675454293679,-1.7138834347932859,1,0
5,12,-0.7758675454293679,2.1018354119346547,1,0
5,13,-0.7758675454293679,-1.3160946403372467,1,0
5,14,-0.7758675454293679,-1.2448029931047735,1,0
5,15,-0.7758675454293679,1.8662546316137194,1,0
5,16,-0.7758675454293679,0.6246975529568216,1,0
5,17,-0.7758675454293679,-0.49764075112485257,1,0
5,18,-0.7758675454293679,-2.018563785806435,1,0
5,19,-0.7758675454293679,-3.3088918913927916,1,0
5,20,-0.7758675454293679,-1.8449466067491027,1,0
5,21,-0.7758675454293679,-1.8369614197448858,1,0
5,22,-0.7758675454293679,-2.1431105764604856,1,0
5,23,-0.7758675454293679,-1.1537061154106683,1,0
5,24,-0.7758675454293679,-1.415649492172294,1,0
5,25,-0.7758675454293679,-0.6365893400307661,1,0
5,26,-0.7758675454293679,1.6003983630667171,1,0
5,27,-0.7758675454293679,-2.009609773288737,1,0
5,28,-0.7758675454293679,-3.228541658536107,1,0
5,29,-0.7758675454293679,0.8185909063860056,1,0
5,30,-0.7758675454293679,2.391225697156211,1,0
6,1,0.8087058040834222,0.5319600125632372,4,0
6,2,0.8087058040834222,-0.03409009433098865,4,0
6,3,0.8087058040834222,-0.5704589623318642,4,0
6,4,0.8087058040834222,0.35770314969348976,4,0
6,5,0.8087058040834222,2.371205087470348,4,0
6,6,0.8087058040834222,0.4982344398772015,4,0
6,7,0.8087058040834222,-2.929326221907147,4,0
6,8,0.8087058040834222,-2.0811273219145088,4,0
6,9,0.8087058040834222,-0.29703496953017344,4,0
6,10,0.8087058040834222,-2.000909706458132,4,0
6,11,0.8087058040834222,1.9146123244025295,4,0
6,12,0.8087058040834222,1.3964122941767936,4,0
6,13,0.8087058040834222,1.7229901641064402,4,0
6,14,0.8087058040834222,-1.056919036843259,4,0
6,15,0.8087058040834222,0.8210684973797284,4,0
6,16,0.8087058040834222,-0.2735668244046338,4,0
6,17,0.8087058040834222,-1.6915981086902248,4,0
6,18,0.8087058040834222,0.629406670275445,4,0
6,19,0.8087058040834222,4.2830495026362705,4,1
6,20,0.8087058040834222,-0.016719646355768746,4,0
6,21,0.8087058040834222,0.4826812546143938,4,0
6,22,0.8087058040834222,0.23362158793440446,4,0
6,23,0.8087058040834222,3.457916658795179,4,1
6,24,0.8087058040834222,-0.4206501961987664,4,0
6,25,0.8087058040834222,-1.4833328491991982,4,0
6,26,0.8087058040834222,3.8938051687717357,4,1
6,27,0.8087058040834222,2.670925417354392,4,0
6,28,0.8087058040834222,-0.4801449059043932,4,0
6,29,0.8087058040834222,3.427680619525171,4,1
6,30,0.8087058040834222,-0.3321367039635757,4,0
7,1,-0.19862826272649758,-0.8884492311618045,2,0
7,2,-0.19862826272649758,-2.763942865005041,2,0
7,3,-0.19862826272649758,-2.768816903625315,2,0
7,4,-0.19862826272649758,-0.7922234785241876,2,0
7,5,-0.19862826272649758,-0.4668217125108528,2,0
7,6,-0.19862826272649758,1.6866387624837127,2,0
7,7,-0.19862826272649758,-1.0342089216881851,2,0
7,8,-0.19862826272649758,-0.01703893044487037,2,0
7,9,-0.19862826272649758,0.7240031510583217,2,0
7,10,-0.19862826272649758,0.1562131737479247,2,0
7,11,-0.19862826272649758,-1.4631782084943568,2,0
7,12,-0.19862826272649758,2.9060279014057233,2,1
7,13,-0.19862826272649758,-0.8195037019103328,2,0
7,14,-0.19862826272649758,-0.19291222651495402,2,0
7,15,-0.19862826272649758,-0.7035251559572915,2,0
7,16,-0.19862826272649758,1.9484704351386233,2,0
7,17,-0.19862826272649758,-2.1357262797357595,2,0
7,18,-0.19862826272649758,-0.7352675854558838,2,0
7,19,-0.19862826272649758,1.7595202883135994,2,0
7,20,-0.19862826272649758,1.3770386390270155,2,0
7,21,-0.19862826272649758,-2.072455717213289,2,0
7,22,-0.19862826272649758,2.1996515720839835,2,0
7,23,-0.19862826272649758,0.3358766509458545,2,0
7,24,-0.19862826272649758,-0.792975149826509,2,0
7,25,-0.19862826272649758,4.663802060557588,2,1
7,26,-0.19862826272649758,0.9881228321052479,2,0
7,27,-0.19862826272649758,0.4947602018727008,2,0
7,28,-0.19862826272649758,0.10167885211884403,2,0
7,29,-0.19862826272649758,-0.6459211136563651,2,0
7,30,-0.19862826272649758,-0.04022621963928935,2,0
8,1,-1.5786938646846245,-0.3344778802185467,1,0
8,2,-1.5786938646846245,2.994671471710928,1,0
8,3,-1.5786938646846245,2.9010006092290297,1,0
8,4,-1.5786938646846245,-1.2545725416568543,1,0
8,5,-1.5786938646846245,3.996417846714765,1,0
8,6,-1.5786938646846245,-0.4250799280500352,1,0
8,7,-1.5786938646846245,0.13155678116426958,1,0
8,8,-1.5786938646846245,0.024794920999762583,1,0
8,9,-1.5786938646846245,1.2830977121946137,1,0
8,10,-1.5786938646846245,3.0301923737619907,1,0
8,11,-1.5786938646846245,1.6706681169994426,1,0
8,12,-1.5786938646846245,2.3447747154696383,1,0
8,13,-1.5786938646846245,-2.1448284649089775,1,0
8,14,-1.5786938646846245,0.3356030049580711,1,0
8,15,-1.5786938646846245,3.02772707627302,1,0
8,16,-1.5786938646846245,3.546320274802981,1,0
8,17,-1.5786938646846245,-3.195080596710747,1,0
8,18,-1.5786938646846245,-2.660849565056769,1,0
8,19,-1.5786938646846245,-3.265766643791537,1,0
8,20,-1.5786938646846245,1.1124947378263466,1,0
8,21,-1.5786938646846245,1.1178581446314473,1,0
8,22,-1.5786938646846245,-4.009172665448274,1,0
8,23,-1.5786938646846245,-3.332125001323309,1,0
8,24,-1.5786938646846245,-1.6374610166910957,1,0
8,25,-1.5786938646846245,-1.7091956877107695,1,0
8,26,-1.5786938646846245,-0.13320570502027015,1,0
8,27,-1.5786938646846245,2.8906143507432995,1,1
8,28,-1.5786938646846245,1.122573149431677,1,0
8,29,-1.5786938646846245,1.5091895296621116,1,0
8,30,-1.5786938646846245,-1.9328516798882316,1,0
9,1,-0.6292892961015174,-0.9891001377904977,1,0
9,2,-0.6292892961015174,0.607269295094006,1,0
9,3,-0.6292892961015174,4.229999470261467,1,1
9,4,-0.6292892961015174,-1.1691548177903164,1,0
9,5,-0.6292892961015174,-0.4142219597328261,1,0
9,6,-0.6292892961015174,1.7984911391856888,1,0
9,7,-0.6292892961015174,-1.5541732844073157,1,0
9,8,-0.6292892961015174,-0.6292703534894791,1,0
9,9,-0.6292892961015174,2.8234343275679596,1,0
9,10,-0.6292892961015174,1.650137703157794,1,0
9,11,-0.6292892961015174,0.30712605798493603,1,0
9,12,-0.6292892961015174,0.2998228251035599,1,0
9,13,-0.6292892961015174,-0.5605308744182906,1,0
9,14,-0.6292892961015174,-2.409620508112723,1,0
9,15,-0.6292892961015174,0.9307036221400439,1,0
9,16,-0.6292892961015174,0.09564352768127454,1,0
9,17,-0.6292892961015174,0.15679486310395874,1,0
9,18,-0.6292892961015174,0.16341027752233875,1,0
9,19,-0.6292892961015174,3.450844789247752,1,0
9,20,-0.6292892961015174,-3.4629425785786085,1,0
9,21,-0.6292892961015174,0.7735325680159453,1,0
9,22,-0.6292892961015174,-0.0054185449693423884,1,0
9,23,-0.6292892961015174,0.32437843966620283,1,0
9,24,-0.6292892961015174,-0.8865390375099566,1,0
9,25,-0.6292892961015174,2.065151656010758,1,0
9,26,-0.6292892961015174,1.537973349453479,1,0
9,27,-0.6292892961015174,0.6798135744558779,1,0
9,28,-0.6292892961015174,1.7280920271741764,1,0
9,29,-0.6292892961015174,1.9750653723175153,1,0
9,30,-0.6292892961015174,-3.2258442021838585,1,0
10,1,-0.3877569395253045,0.570567537940281,2,0
10,2,-0.3877569395253045,-1.0755715942769437,2,0
10,3,-0.3877569395253045,-2.9090219078883663,2,0
10,4,-0.3877569395253045,3.430488773452961,2,1
10,5,-0.3877569395253045,1.5422136785163512,2,0
10,6,-0.3877569395253045,1.4477298435083275,2,0
10,7,-0.3877569395253045,-2.8650866838172737,2,0
10,8,-0.3877569395253045,-2.548209436120109,2,0
10,9,-0.3877569395253045,-0.62524286688623,2,0
10,10,-0.3877569395253045,-0.44479155648979374,2,0
10,11,-0.3877569395253045,-1.2529371331767118,2,0
10,12,-0.3877569395253045,1.6515598845212822,2,0
10,13,-0.3877569395253045,0.10796578253401298,2,0
10,14,-0.3877569395253045,0.5620573861296694,2,0
10,15,-0.3877569395253045,3.2934808622030847,2,1
10,16,-0.3877569395253045,-1.1729315112476053,2,0
10,17,-0.3877569395253045,-4.799638505470461,2,0
10,18,-0.3877569395253045,1.5587064654834792,2,0
10,19,-0.3877569395253045,-0.1402827330695873,2,0
10,20,-0.3877569395253045,1.9668283045506887,2,0
10,21,-0.3877569395253045,0.6612353910269022,2,0
10,22,-0.3877569395253045,-0.3883163202023149,2,0
10,23,-0.3877569395253045,-0.2879280979058162,2,0
10,24,-0.3877569395253045,-0.9540673313237618,2,0
10,25,-0.3877569395253045,0.29278203853654555,2,0
10,26,-0.3877569395253045,0.2959804227451971,2,0
10,27,-0.3877569395253045,-1.6113088619259057,2,0
10,28,-0.3877569395253045,1.0694540717216665,2,0
10,29,-0.3877569395253045,2.6127544029303813,2,0
10,30,-0.3877569395253045,-1.9469930687780164,2,0
11,1,0.050186186224761634,-1.6004468987670881,2,0
11,2,0.050186186224761634,0.21643924482654153,2,0
11,3,0.050186186224761634,1.2532400409619175,2,0
11,4,0.050186186224761634,2.1536349432205317,2,0
11,5,0.050186186224761634,0.2719720967563044,2,0
11,6,0.050186186224761634,-1.0581483057580183,2,0
11,7,0.050186186224761634,0.14939426739991954,2,0
11,8,0.050186186224761634,3.399045027881595,2,1
11,9,0.050186186224761634,-1.9225725478699989,2,0
11,10,0.050186186224761634,-2.9229013648803504,2,0
11,11,0.050186186224761634,-3.758635494393739,2,0
11,12,0.050186186224761634,-0.14343341479667515,2,0
11,13,0.050186186224761634,1.1968494072919076,2,0
11,14,0.050186186224761634,-0.4495871899200539,2,0
11,15,0.050186186224761634,-1.8572268323188614,2,0
11,16,0.050186186224761634,-1.0524431523545907,2,0
11,17,0.050186186224761634,0.5577473923490345,2,0
11,18,0.050186186224761634,-0.016175214459434463,2,0
11,19,0.050186186224761634,-0.6465149539970073,2,0
11,20,0.050186186224761634,1.5044095766877281,2,0
11,21,0.050186186224761634,1.4700065882690971,2,0
11,22,0.050186186224761634,1.5252441511655164,2,0
11,23,0.050186186224761634,-2.4839363207874405,2,0
11,24,0.050186186224761634,-1.2442751707113375,2,0
11,25,0.050186186224761634,-2.1364444766967843,2,0
11,26,0.050186186224761634,2.5082599606037412,2,1
11,27,0.050186186224761634,0.32451668620532936,2,0
11,28,0.050186186224761634,-1.094490493898267,2,0
11,29,0.050186186224761634,-3.927333273770973,2,0
11,30,0.050186186224761634,1.527732180474922,2,0
12,1,-0.9070436424571302,-0.10847850731403981,1,0
12,2,-0.9070436424571302,0.8619879556899998,1,0
12,3,-0.9070436424571302,-1.3868539404623677,1,0
12,4,-0.9070436424571302,-1.10074922830089,1,0
12,5,-0.9070436424571302,-0.08200289333774309,1,0
12,6,-0.9070436424571302,3.9302708595771563,1,1
12,7,-0.9070436424571302,0.4276108704593597,1,0
12,8,-0.9070436424571302,1.853370517697047,1,0
12,9,-0.9070436424571302,-0.38783506468367945,1,0
12,10,-0.9070436424571302,-3.286489965082985,1,0
12,11,-0.9070436424571302,1.7058883306575323,1,0
12,12,-0.9070436424571302,-0.5050611540516676,1,0
12,13,-0.9070436424571302,0.9282401239129341,1,0
12,14,-0.9070436424571302,1.3396655269024431,1,0
12,15,-0.9070436424571302,-0.731334513003717,1,0
12,16,-0.9070436424571302,-0.8080329602971399,1,0
12,17,-0.9070436424571302,2.6405884231813905,1,0
12,18,-0.9070436424571302,-0.6506730150303346,1,0
12,19,-0.9070436424571302,0.25388289467195363,1,0
12,20,-0.9070436424571302,-0.8035861149575975,1,0
12,21,-0.9070436424571302,2.535583516075148,1,0
12,22,-0.9070436424571302,2.255520594994589,1,0
12,23,-0.9070436424571302,-0.4819685883409928,1,0
12,24,-0.9070436424571302,0.6925475282035571,1,0
12,25,-0.9070436424571302,-0.3997081931409973,1,0
12,26,-0.9070436424571302,-2.7069649410713232,1,0
12,27,-0.9070436424571302,-2.265153925587463,1,0
12,28,-0.9070436424571302,1.0378065628083133,1,0
12,29,-0.9070436424571302,-0.36740685018600566,1,0
12,30,-0.9070436424571302,1.3476081996361025,1,0
13,1,0.1321380898836308,2.008547269871055,2,0
13,2,0.1321380898836308,-1.3802614750282545,2,0
13,3,0.1321380898836308,1.621021707501656,2,0
13,4,0.1321380898836308,0.8377044964106706,2,0
13,5,0.1321380898836308,0.14171055410896247,2,0
13,6,0.1321380898836308,3.877595192558918,2,1
13,7,0.1321380898836308,0.18307268913863578,2,0
13,8,0.1321380898836308,-0.802582448045152,2,0
13,9,0.1321380898836308,-0.7314734478709003,2,0
13,10,0.1321380898836308,-1.984817954706877,2,0
13,11,0.1321380898836308,-0.2031420626682767,2,0
13,12,0.1321380898836308,3.320374461727297,2,1
13,13,0.1321380898836308,-0.7258232662185609,2,0
13,14,0.1321380898836308,-2.0671234913004324,2,0
13,15,0.1321380898836308,2.134344765009188,2,0
13,16,0.1321380898836308,-0.014402375891314509,2,0
13,17,0.1321380898836308,-0.9024830572049537,2,0
13,18,0.1321380898836308,-1.650983227811453,2,0
13,19,0.1321380898836308,-0.375444149721156,2,0
13,20,0.1321380898836308,-2.775516252403484,2,0
13,21,0.1321380898836308,0.5104003905563196,2,0
13,22,0.1321380898836308,-0.7935015706803352,2,0
13,23,0.1321380898836308,-1.7108459311616817,2,0
13,24,0.1321380898836308,-1.8344847562040005,2,0
13,25,0.1321380898836308,2.036287353323772,2,0
13,26,0.1321380898836308,0.11048924658539191,2,0
13,27,0.1321380898836308,-0.5226657627067132,2,0
13,28,0.1321380898836308,1.8192072302092117,2,0
13,29,0.1321380898836308,-0.2361995208163637,2,0
13,30,0.1321380898836308,-1.3199016772575733,2,0
14,1,1.4049024907668914,-2.1929302257490297,3,0
14,2,1.4049024907668914,-0.09112723299904728,3,0
14,3,1.4049024907668914,-2.456193869494263,3,0
14,4,1.4049024907668914,0.460038739989681,3,0
14,5,1.4049024907668914,-2.6508806888366876,3,0
14,6,1.4049024907668914,-0.8807917841351947,3,0
14,7,1.4049024907668914,-2.5340734662341466,3,0
14,8,1.4049024907668914,3.4973258245097454,3,1
14,9,1.4049024907668914,-1.38029080061327,3,0
14,10,1.4049024907668914,0.8370774709847075,3,0
14,11,1.4049024907668914,-1.7285338180522847,3,0
14,12,1.4049024907668914,-0.3345049432189342,3,0
14,13,1.4049024907668914,0.6371776880531153,3,0
14,14,1.4049024907668914,0.06510325822511359,3,0
14,15,1.4049024907668914,-1.6894509192481943,3,0
14,16,1.4049024907668914,-0.7758668811227074,3,0
14,17,1.4049024907668914,-0.6950262359491166,3,0
14,18,1.4049024907668914,1.3201042871105162,3,0
14,19,1.4049024907668914,1.126539452659752,3,0
14,20,1.4049024907668914,1.683458656312465,3,1
14,21,1.4049024907668914,2.684670519640143,3,1
14,22,1.4049024907668914,0.03745658672720423,3,0
14,23,1.4049024907668914,1.799069173289157,3,0
14,24,1.4049024907668914,1.5154391574336195,3,0
14,25,1.4049024907668914,1.897398283970547,3,0
14,26,1.4049024907668914,-3.031078667832358,3,0
14,27,1.4049024907668914,-0.36808158378214095,3,0
14,28,1.4049024907668914,1.0812418926308764,3,0
14,29,1.4049024907668914,1.0808924340960457,3,0
14,30,1.4049024907668914,-0.6491499796435642,3,0
15,1,0.40410204917647946,3.4687216893918946,3,1
15,2,0.40410204917647946,-1.0510395237642836,3,0
15,3,0.40410204917647946,-0.8472991279696952,3,0
15,4,0.40410204917647946,-1.2257770531925878,3,0
15,5,0.40410204917647946,0.852560338247488,3,0
15,6,0.40410204917647946,0.14757781760094116,3,0
15,7,0.40410204917647946,1.78510375578774,3,0
15,8,0.40410204917647946,2.5246928164734603,3,0
15,9,0.40410204917647946,-4.500702426414561,3,0
15,10,0.40410204917647946,-0.9474914350365143,3,0
15,11,0.40410204917647946,-1.83381038787755,3,0
15,12,0.40410204917647946,0.4730080702536848,3,0
15,13,0.40410204917647946,-1.4670234857788516,3,0
15,14,0.40410204917647946,-1.2452237004893092,3,0
15,15,0.40410204917647946,-2.940160874319502,3,0
15,16,0.40410204917647946,2.3052157322502667,3,0
15,17,0.40410204917647946,1.2377800566688488,3,0
15,18,0.40410204917647946,-1.9986419207611608,3,0
15,19,0.40410204917647946,-2.322147756638821,3,0
15,20,0.40410204917647946,-0.944065415889106,3,0
15,21,0.40410204917647946,1.5396035657745013,3,0
15,22,0.40410204917647946,-1.152739724451711,3,0
15,23,0.40410204917647946,0.37652810052942465,3,0
15,24,0.40410204917647946,1.6191487686015227,3,0
15,25,0.40410204917647946,4.445765610505395,3,1
15,26,0.40410204917647946,-2.4400540357547738,3,0
15,27,0.40410204917647946,0.9434975895208868,3,0
15,28,0.40410204917647946,2.434332660348822,3,0
15,29,0.40410204917647946,3.162292421894787,3,1
15,30,0.40410204917647946,-2.66432569020605,3,0
16,1,-1.0374134333491993,-3.6543270301566926,2,0
16,2,-1.0374134333491993,0.14098201172668362,2,0
16,3,-1.0374134333491993,1.8148219644977908,2,0
16,4,-1.0374134333491993,3.282272223785115,2,0
16,5,-1.0374134333491993,-3.6095297976997256,2,0
16,6,-1.0374134333491993,1.180631132541846,2,0
16,7,-1.0374134333491993,-0.514596138198534,2,0
16,8,-1.0374134333491993,-2.576508997506549,2,0
16,9,-1.0374134333491993,-1.9541577324451835,2,0
16,10,-1.0374134333491993,-1.6006046084018108,2,0
16,11,-1.0374134333491993,-4.130882971094927,2,0
16,12,-1.0374134333491993,2.460473078869527,2,0
16,13,-1.0374134333491993,1.4060415019839978,2,0
16,14,-1.0374134333491993,1.0438603333353298,2,0
16,15,-1.0374134333491993,0.4869829213511492,2,0
16,16,-1.0374134333491993,-3.780187498470588,2,0
16,17,-1.0374134333491993,1.4475729154021224,2,0
16,18,-1.0374134333491993,0.40514494071343715,2,0
16,19,-1.0374134333491993,1.867958803743553,2,0
16,20,-1.0374134333491993,-0.5135726983727001,2,0
16,21,-1.0374134333491993,-3.358481579358886,2,0
16,22,-1.0374134333491993,1.1923110193168547,2,0
16,23,-1.0374134333491993,2.7184372225712203,2,0
16,24,-1.0374134333491993,-3.7668438852600743,2,0
16,25,-1.0374134333491993,1.0636087407024795,2,0
16,26,-1.0374134333491993,-2.5956089728420655,2,0
16,27,-1.0374134333491993,3.534617771369488,2,1
16,28,-1.0374134333491993,4.343291492906308,2,1
16,29,-1.0374134333491993,-2.7758616839068027,2,0
16,30,-1.0374134333491993,-0.27007881328663275,2,0
17,1,-0.7418026389599796,-1.0617767286361957,1,0
17,2,-0.7418026389599796,-0.40307040985593817,1,0
17,3,-0.7418026389599796,-3.065169535788644,1,0
17,4,-0.7418026389599796,-1.4388393180866503,1,0
17,5,-0.7418026389599796,-1.0038314713082506,1,0
17,6,-0.7418026389599796,-0.5270975543387916,1,0
17,7,-0.7418026389599796,-1.0368208196495008,1,0
17,8,-0.7418026389599796,-0.13075579390860445,1,0
17,9,-0.7418026389599796,-0.4004267085855296,1,0
17,10,-0.7418026389599796,0.7158444790063401,1,0
17,11,-0.7418026389599796,-0.23488955945109835,1,0
17,12,-0.7418026389599796,-1.708227497347103,1,0
17,13,-0.7418026389599796,-3.900381398891384,1,0
17,14,-0.7418026389599796,0.9819604400767726,1,0
17,15,-0.7418026389599796,-0.08682786012779067,1,0
17,16,-0.7418026389599796,1.6420657031784816,1,0
17,17,-0.7418026389599796,-0.1510252803822275,1,0
17,18,-0.7418026389599796,1.819671568789998,1,1
17,19,-0.7418026389599796,-2.4475096149858295,1,0
17,20,-0.7418026389599796,1.0526303595126676,1,0
17,21,-0.7418026389599796,-1.5187836337474059,1,0
17,22,-0.7418026389599796,0.44201328172706145,1,0
17,23,-0.7418026389599796,1.8086135510703958,1,0
17,24,-0.7418026389599796,-1.7383208207339471,1,0
17,25,-0.7418026389599796,-0.8757948435388231,1,0
17,26,-0.7418026389599796,-1.5788201451670376,1,0
17,27,-0.7418026389599796,0.8145601473127305,1,0
17,28,-0.7418026389599796,-0.17316925425961865,1,0
17,29,-0.7418026389599796,0.2817749682285916,1,0
17,30,-0.7418026389599796,-0.13601340373983312,1,0
18,1,1.2634994417721315,2.450422335654375,3,0
18,2,1.2634994417721315,0.09447394535111871,3,0
18,3,1.2634994417721315,2.128000695971283,3,1
18,4,1.2634994417721315,-1.495045806040681,3,0
18,5,1.2634994417721315,1.5563252566837151,3,0
18,6,1.2634994417721315,-2.655699744717703,3,0
18,7,1.2634994417721315,-1.4282063076047722,3,0
18,8,1.2634994417721315,-0.8712547806718786,3,0
18,9,1.2634994417721315,-2.7554270137682777,3,0
18,10,1.2634994417721315,-3.998833416791959,3,0
18,11,1.2634994417721315,-0.1633777166133762,3,0
18,12,1.2634994417721315,0.5269655026525999,3,0
18,13,1.2634994417721315,-0.22451989732567876,3,0
